"trt.b.y","distdt","distir","distfd","distr","targetdist"
"dt.1.2021",1.49756980531946,2.18225789421561,0.626205044361982,1.26564952400429,1.49756980531946
"dt.1.2022",0.637691477957215,1.769575981456,0.100911530318446,1.48412496140226,0.637691477957215
"dt.1.2023",1.36312052803058,1.64202972246332,0.649511103457019,1.70221459814228,1.36312052803058
"dt.10.2021",0.96256796250544,1.58960793865396,0.462887890693783,0.734995757688105,0.96256796250544
"dt.10.2022",1.05193145755934,1.71030913067932,0.540286376120472,1.16448243245795,1.05193145755934
"dt.10.2023",1.36681660888613,1.87674081766526,0.482588906869449,1.21594488301034,1.36681660888613
"dt.11.2021",1.13916197724276,1.35751795074573,0.559035147340675,0.612566951993236,1.13916197724276
"dt.11.2022",1.15868137280519,1.13673615586285,0.396222304346043,0.818888791913784,1.15868137280519
"dt.11.2023",1.26262348969091,1.01808904230515,0.699326490377314,1.66055402642177,1.26262348969091
"dt.12.2021",0.575788201727072,1.78059566801334,0.446909234396323,0.762213669609407,0.575788201727072
"dt.12.2022",1.12968185463229,2.48480085405257,0.447275847945416,0.700739088897768,1.12968185463229
"dt.12.2023",1.34780869616829,2.70302889192136,0.701047368760043,0.82845418872172,1.34780869616829
"dt.13.2021",1.35941376471744,1.37350440002824,0.56721876456989,1.72917768540265,1.35941376471744
"dt.13.2022",1.17036805289677,1.77885672773808,0.437953794953371,1.82728091392155,1.17036805289677
"dt.13.2023",1.61888923672527,2.05249807820474,0.594535692579778,2.00501434202969,1.61888923672527
"dt.14.2021",0.921293094946121,2.02465036402476,0.400500632065211,0.511421059424858,0.921293094946121
"dt.14.2022",0.861503489930874,1.73461102040044,0.0318161227617152,1.62204834861404,0.861503489930874
"dt.14.2023",0.981953611469745,1.91746479710795,0.126927795415649,1.17733415108041,0.981953611469745
"dt.15.2021",1.01528369218588,2.54869305227482,0.376750546734705,1.60240289773625,1.01528369218588
"dt.15.2022",1.01951205360517,1.22724589806699,0.471513079534322,2.06370979809146,1.01951205360517
