"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.2.2021",1.40562067784657,1.16362380177558,0.348869779610451,0.739299682274016,1.16362380177558
"ir.2.2022",0.783694294033229,1.02659577484334,0.0948592069906192,0.536621438105699,1.02659577484334
"ir.2.2023",0.651351757602763,0.758680341960639,0.212716658294079,0.953694084161428,0.758680341960639
"ir.20.2021",1.24024558311694,0.649106528829788,0.325777012486933,0.496213776320681,0.649106528829788
"ir.20.2022",0.867159303991961,1.25934993460124,0.619865507862952,2.71863708086297,1.25934993460124
"ir.20.2023",2.67170142192975,2.27624666928711,0.6603047008869,2.27271650889073,2.27624666928711
"ir.21.2021",1.80694959607385,0.794031816000552,0.457658375272254,1.41178727635894,0.794031816000552
"ir.21.2022",0.819731972752296,1.23363228352033,0.58399628802928,2.51537782095393,1.23363228352033
"ir.21.2023",0.559696943901549,1.0518403056306,0.478670023412682,2.14721519449722,1.0518403056306
"ir.22.2021",1.83047884014314,1.75962412851343,0.479179050042647,1.44785902969523,1.75962412851343
"ir.22.2022",0.765917046000546,1.15205681378782,0.521931002605132,2.32445268609862,1.15205681378782
"ir.22.2023",1.78124847950513,1.59649735338266,0.0363915713476546,1.19878962874701,1.59649735338266
"ir.23.2021",2.19730882924779,1.03223926354712,0.59926385250973,1.74385171522272,1.03223926354712
"ir.23.2022",1.07498713336412,1.07534659008798,0.391559970922791,2.21615846380239,1.07534659008798
"ir.23.2023",1.04961779200128,1.32142155196576,0.470609086308198,1.18783806539034,1.32142155196576
"ir.24.2021",1.63376832028827,0.758484689020038,0.38897174114111,0.951591044921793,0.758484689020038
